citizen_id,total_reports,valid_reports,duplicate_reports,fake_image_count,avg_severity_reported,reports_last_30_days,trust_label,valid_ratio,duplicate_rate,fake_image_ratio
18284,43,2,15,4,3.98,17,0,0.046511627906976744,0.3488372093023256,0.09302325581395349
18285,30,7,10,6,4.78,10,0,0.23333333333333334,0.3333333333333333,0.2
18286,41,1,13,6,2.77,23,0,0.024390243902439025,0.3170731707317073,0.14634146341463414
18287,31,8,10,1,3.98,22,0,0.25806451612903225,0.3225806451612903,0.03225806451612903
18288,51,12,27,5,2.9,16,0,0.23529411764705882,0.5294117647058824,0.09803921568627451
18289,50,10,28,4,3.13,19,0,0.2,0.56,0.08
18290,46,0,7,2,3.49,13,0,0.0,0.15217391304347827,0.043478260869565216
18291,44,13,16,6,4.43,15,0,0.29545454545454547,0.36363636363636365,0.13636363636363635
18292,37,5,7,7,4.72,18,0,0.13513513513513514,0.1891891891891892,0.1891891891891892
18293,34,7,10,9,4.54,13,0,0.20588235294117646,0.29411764705882354,0.2647058823529412
18294,32,7,15,6,4.1,10,0,0.21875,0.46875,0.1875
18295,45,1,12,6,2.64,18,0,0.022222222222222223,0.26666666666666666,0.13333333333333333
18296,57,2,20,4,4.36,16,0,0.03508771929824561,0.3508771929824561,0.07017543859649122
18297,48,11,20,7,2.51,16,0,0.22916666666666666,0.4166666666666667,0.14583333333333334
18298,40,8,4,7,4.57,17,0,0.2,0.1,0.175
18299,42,2,6,7,3.51,20,0,0.047619047619047616,0.14285714285714285,0.16666666666666666
18300,48,8,5,8,4.33,19,0,0.16666666666666666,0.10416666666666667,0.16666666666666666
18301,49,19,5,5,3.07,9,1,0.3877551020408163,0.10204081632653061,0.10204081632653061
18302,40,0,19,9,2.72,11,0,0.0,0.475,0.225
18303,58,18,20,5,3.89,16,0,0.3103448275862069,0.3448275862068966,0.08620689655172414
18304,40,5,18,9,2.86,10,0,0.125,0.45,0.225
18305,31,7,5,1,3.07,21,0,0.22580645161290322,0.16129032258064516,0.03225806451612903
18306,39,4,8,2,3.34,9,0,0.10256410256410256,0.20512820512820512,0.05128205128205128
18307,36,8,8,2,3.83,14,0,0.2222222222222222,0.2222222222222222,0.05555555555555555
18308,59,19,23,6,4.95,16,0,0.3220338983050847,0.3898305084745763,0.1016949152542373
18309,30,2,9,6,2.59,11,0,0.06666666666666667,0.3,0.2
18310,54,15,5,9,2.54,22,0,0.2777777777777778,0.09259259259259259,0.16666666666666666
18311,41,16,8,8,4.5,17,0,0.3902439024390244,0.1951219512195122,0.1951219512195122
18312,46,6,6,3,3.05,15,0,0.13043478260869565,0.13043478260869565,0.06521739130434782
18313,58,12,21,1,4.5,9,0,0.20689655172413793,0.3620689655172414,0.017241379310344827
18314,40,1,6,4,4.4,10,0,0.025,0.15,0.1
18315,46,2,16,2,3.84,19,0,0.043478260869565216,0.34782608695652173,0.043478260869565216
18316,33,13,9,2,4.85,19,0,0.3939393939393939,0.2727272727272727,0.06060606060606061
18317,40,9,18,2,2.86,14,0,0.225,0.45,0.05
18318,46,3,15,1,4.71,11,0,0.06521739130434782,0.32608695652173914,0.021739130434782608
18319,31,5,15,5,3.84,8,0,0.16129032258064516,0.4838709677419355,0.16129032258064516
18320,38,11,11,9,3.86,18,0,0.2894736842105263,0.2894736842105263,0.23684210526315788
18321,26,3,5,2,3.32,19,0,0.11538461538461539,0.19230769230769232,0.07692307692307693
18322,34,4,4,3,3.48,20,0,0.11764705882352941,0.11764705882352941,0.08823529411764706
18323,34,8,18,6,4.37,16,0,0.23529411764705882,0.5294117647058824,0.17647058823529413
18324,46,11,20,2,3.31,19,0,0.2391304347826087,0.43478260869565216,0.043478260869565216
18325,45,2,9,9,4.06,11,0,0.044444444444444446,0.2,0.2
18326,31,7,14,8,3.35,20,0,0.22580645161290322,0.45161290322580644,0.25806451612903225
18327,31,5,8,5,4.99,20,1,0.16129032258064516,0.25806451612903225,0.16129032258064516
18328,38,6,12,2,3.33,10,0,0.15789473684210525,0.3157894736842105,0.05263157894736842
18329,53,19,8,6,3.94,13,0,0.3584905660377358,0.1509433962264151,0.11320754716981132
18330,53,20,27,6,2.83,15,0,0.37735849056603776,0.5094339622641509,0.11320754716981132
18331,52,22,21,5,3.69,8,0,0.4230769230769231,0.40384615384615385,0.09615384615384616
18332,45,15,4,9,2.99,24,1,0.3333333333333333,0.08888888888888889,0.2
18333,45,2,20,4,3.51,8,0,0.044444444444444446,0.4444444444444444,0.08888888888888889
18334,55,18,29,4,3.46,12,0,0.32727272727272727,0.5272727272727272,0.07272727272727272
18335,51,16,21,7,3.28,17,0,0.3137254901960784,0.4117647058823529,0.13725490196078433
18336,50,10,23,7,4.1,17,0,0.2,0.46,0.14
18337,52,8,8,1,3.28,14,0,0.15384615384615385,0.15384615384615385,0.019230769230769232
18338,48,6,17,7,3.9,21,0,0.125,0.3541666666666667,0.14583333333333334
18339,58,24,8,4,2.6,13,0,0.41379310344827586,0.13793103448275862,0.06896551724137931
18340,27,5,6,6,4.51,20,0,0.18518518518518517,0.2222222222222222,0.2222222222222222
18341,43,11,10,7,3.13,12,0,0.2558139534883721,0.23255813953488372,0.16279069767441862
18342,41,8,11,4,3.16,21,0,0.1951219512195122,0.2682926829268293,0.0975609756097561
18343,43,7,12,2,2.64,19,0,0.16279069767441862,0.27906976744186046,0.046511627906976744
18344,58,15,26,8,4.62,23,0,0.25862068965517243,0.4482758620689655,0.13793103448275862
18345,34,3,10,9,4.44,20,0,0.08823529411764706,0.29411764705882354,0.2647058823529412
18346,55,16,8,2,3.71,20,0,0.2909090909090909,0.14545454545454545,0.03636363636363636
18347,26,5,14,4,3.48,16,0,0.19230769230769232,0.5384615384615384,0.15384615384615385
18348,38,15,19,7,4.52,8,0,0.39473684210526316,0.5,0.18421052631578946
18349,39,0,11,7,3.48,23,0,0.0,0.28205128205128205,0.1794871794871795
18350,43,11,16,1,3.58,23,0,0.2558139534883721,0.37209302325581395,0.023255813953488372
18351,40,10,4,1,3.74,12,1,0.25,0.1,0.025
18352,40,12,20,9,3.15,11,0,0.3,0.5,0.225
18353,54,14,30,6,4.77,21,1,0.25925925925925924,0.5555555555555556,0.1111111111111111
18354,52,22,23,8,4.27,20,0,0.4230769230769231,0.4423076923076923,0.15384615384615385
18355,38,10,4,1,3.74,19,0,0.2631578947368421,0.10526315789473684,0.02631578947368421
18356,26,6,8,3,4.14,11,0,0.23076923076923078,0.3076923076923077,0.11538461538461539
18357,59,19,16,9,3.43,18,0,0.3220338983050847,0.2711864406779661,0.15254237288135594
18358,29,4,11,3,3.85,12,1,0.13793103448275862,0.3793103448275862,0.10344827586206896
18359,40,9,9,6,3.16,23,0,0.225,0.225,0.15
18360,26,3,14,5,2.87,14,0,0.11538461538461539,0.5384615384615384,0.19230769230769232
18361,50,7,23,1,2.81,10,1,0.14,0.46,0.02
18362,36,1,12,9,4.24,11,0,0.027777777777777776,0.3333333333333333,0.25
18363,33,2,12,1,3.37,15,0,0.06060606060606061,0.36363636363636365,0.030303030303030304
18364,47,3,20,3,4.7,12,0,0.06382978723404255,0.425531914893617,0.06382978723404255
18365,50,20,21,8,2.96,8,0,0.4,0.42,0.16
18366,51,1,11,4,4.23,12,0,0.0196078431372549,0.21568627450980393,0.0784313725490196
18367,54,17,13,7,4.12,17,0,0.3148148148148148,0.24074074074074073,0.12962962962962962
18368,50,8,26,6,2.84,14,0,0.16,0.52,0.12
18369,29,4,9,4,3.48,13,0,0.13793103448275862,0.3103448275862069,0.13793103448275862
18370,56,3,25,1,3.18,19,0,0.05357142857142857,0.44642857142857145,0.017857142857142856
18371,41,2,20,8,4.75,14,0,0.04878048780487805,0.4878048780487805,0.1951219512195122
18372,34,1,15,6,4.47,23,0,0.029411764705882353,0.4411764705882353,0.17647058823529413
18373,43,1,11,7,2.63,11,0,0.023255813953488372,0.2558139534883721,0.16279069767441862
18374,29,6,13,9,4.31,15,0,0.20689655172413793,0.4482758620689655,0.3103448275862069
18375,36,10,18,5,2.85,19,0,0.2777777777777778,0.5,0.1388888888888889
18376,25,5,10,7,4.79,15,0,0.2,0.4,0.28
18377,26,2,4,6,3.32,23,0,0.07692307692307693,0.15384615384615385,0.23076923076923078
18378,29,0,8,3,3.79,10,1,0.0,0.27586206896551724,0.10344827586206896
18379,44,2,17,8,2.99,8,0,0.045454545454545456,0.38636363636363635,0.18181818181818182
18380,31,7,14,8,4.18,15,1,0.22580645161290322,0.45161290322580644,0.25806451612903225
18381,32,6,6,3,4.76,9,0,0.1875,0.1875,0.09375
18382,27,6,12,3,4.89,15,0,0.2222222222222222,0.4444444444444444,0.1111111111111111
18383,32,4,9,6,2.65,15,0,0.125,0.28125,0.1875
18384,50,5,18,9,2.61,21,1,0.1,0.36,0.18
18385,50,4,17,6,2.63,14,0,0.08,0.34,0.12
18386,42,3,12,2,3.03,19,0,0.07142857142857142,0.2857142857142857,0.047619047619047616
18387,51,6,27,2,3.51,22,0,0.11764705882352941,0.5294117647058824,0.0392156862745098
18388,54,8,8,7,4.7,16,0,0.14814814814814814,0.14814814814814814,0.12962962962962962
18389,29,1,12,5,2.6,24,0,0.034482758620689655,0.41379310344827586,0.1724137931034483
18390,51,0,16,7,4.63,10,0,0.0,0.3137254901960784,0.13725490196078433
18391,58,0,30,8,3.59,15,0,0.0,0.5172413793103449,0.13793103448275862
18392,42,10,18,7,2.98,8,0,0.23809523809523808,0.42857142857142855,0.16666666666666666
18393,56,8,23,9,3.52,23,0,0.14285714285714285,0.4107142857142857,0.16071428571428573
18394,51,21,9,7,4.11,11,1,0.4117647058823529,0.17647058823529413,0.13725490196078433
18395,54,4,8,9,4.91,21,0,0.07407407407407407,0.14814814814814814,0.16666666666666666
18396,59,12,26,1,3.4,9,0,0.2033898305084746,0.4406779661016949,0.01694915254237288
18397,33,13,5,1,3.18,14,0,0.3939393939393939,0.15151515151515152,0.030303030303030304
18398,37,9,20,1,4.24,23,0,0.24324324324324326,0.5405405405405406,0.02702702702702703
18399,27,11,14,9,4.88,15,0,0.4074074074074074,0.5185185185185185,0.3333333333333333
18400,35,10,20,5,4.55,12,1,0.2857142857142857,0.5714285714285714,0.14285714285714285
18401,30,5,14,5,3.14,15,0,0.16666666666666666,0.4666666666666667,0.16666666666666666
18402,47,6,8,6,2.86,21,0,0.1276595744680851,0.1702127659574468,0.1276595744680851
18403,39,6,11,3,4.05,18,0,0.15384615384615385,0.28205128205128205,0.07692307692307693
18404,43,14,6,5,3.81,21,0,0.32558139534883723,0.13953488372093023,0.11627906976744186
18405,36,9,9,5,4.2,11,0,0.25,0.25,0.1388888888888889
18406,55,0,19,2,4.92,16,0,0.0,0.34545454545454546,0.03636363636363636
18407,58,21,16,8,3.06,15,0,0.3620689655172414,0.27586206896551724,0.13793103448275862
18408,25,8,6,8,2.94,21,0,0.32,0.24,0.32
18409,29,10,6,3,2.62,22,0,0.3448275862068966,0.20689655172413793,0.10344827586206896
18410,55,18,29,9,4.99,8,0,0.32727272727272727,0.5272727272727272,0.16363636363636364
18411,54,17,15,9,2.77,11,0,0.3148148148148148,0.2777777777777778,0.16666666666666666
18412,38,0,18,4,3.77,21,1,0.0,0.47368421052631576,0.10526315789473684
18413,40,17,5,4,4.54,12,1,0.425,0.125,0.1
18414,42,6,19,1,3.04,19,0,0.14285714285714285,0.4523809523809524,0.023809523809523808
18415,36,14,18,6,3.12,15,0,0.3888888888888889,0.5,0.16666666666666666
18416,30,5,5,2,4.21,17,0,0.16666666666666666,0.16666666666666666,0.06666666666666667
18417,30,3,8,8,3.38,22,0,0.1,0.26666666666666666,0.26666666666666666
18418,36,11,19,1,4.37,13,0,0.3055555555555556,0.5277777777777778,0.027777777777777776
18419,48,0,5,7,3.69,17,0,0.0,0.10416666666666667,0.14583333333333334
18420,58,15,15,9,3.48,20,0,0.25862068965517243,0.25862068965517243,0.15517241379310345
18421,33,6,7,5,4.79,21,1,0.18181818181818182,0.21212121212121213,0.15151515151515152
18422,56,20,16,7,4.55,13,0,0.35714285714285715,0.2857142857142857,0.125
18423,41,1,7,8,3.63,15,0,0.024390243902439025,0.17073170731707318,0.1951219512195122
18424,40,11,23,6,2.93,15,0,0.275,0.575,0.15
18425,44,11,16,5,4.61,13,0,0.25,0.36363636363636365,0.11363636363636363
18426,54,0,15,8,4.19,22,0,0.0,0.2777777777777778,0.14814814814814814
18427,40,10,15,6,4.47,17,0,0.25,0.375,0.15
18428,25,4,9,5,3.52,15,0,0.16,0.36,0.2
18429,43,14,22,1,4.41,8,0,0.32558139534883723,0.5116279069767442,0.023255813953488372
18430,45,0,26,6,4.1,20,0,0.0,0.5777777777777777,0.13333333333333333
18431,44,5,21,2,3.88,18,0,0.11363636363636363,0.4772727272727273,0.045454545454545456
18432,35,1,14,9,3.82,20,1,0.02857142857142857,0.4,0.2571428571428571
18433,39,1,13,4,3.92,13,0,0.02564102564102564,0.3333333333333333,0.10256410256410256
18434,26,9,10,9,3.19,12,0,0.34615384615384615,0.38461538461538464,0.34615384615384615
18435,35,11,7,7,3.32,8,0,0.3142857142857143,0.2,0.2
18436,52,3,29,9,3.89,19,0,0.057692307692307696,0.5576923076923077,0.17307692307692307
18437,58,21,25,9,3.47,10,0,0.3620689655172414,0.43103448275862066,0.15517241379310345
18438,27,10,7,6,2.63,23,1,0.37037037037037035,0.25925925925925924,0.2222222222222222
18439,29,7,8,8,3.91,19,0,0.2413793103448276,0.27586206896551724,0.27586206896551724
18440,34,4,18,3,4.76,13,0,0.11764705882352941,0.5294117647058824,0.08823529411764706
18441,48,2,8,3,2.76,9,0,0.041666666666666664,0.16666666666666666,0.0625
18442,34,7,5,8,2.64,12,0,0.20588235294117646,0.14705882352941177,0.23529411764705882
18443,26,4,5,9,2.96,13,0,0.15384615384615385,0.19230769230769232,0.34615384615384615
18444,39,14,12,6,4.86,23,0,0.358974358974359,0.3076923076923077,0.15384615384615385
18445,59,12,29,4,4.23,10,0,0.2033898305084746,0.4915254237288136,0.06779661016949153
18446,43,12,4,6,3.64,15,1,0.27906976744186046,0.09302325581395349,0.13953488372093023
18447,56,22,9,7,4.24,14,0,0.39285714285714285,0.16071428571428573,0.125
18448,43,8,16,5,4.31,17,0,0.18604651162790697,0.37209302325581395,0.11627906976744186
18449,57,14,28,4,4.26,14,0,0.24561403508771928,0.49122807017543857,0.07017543859649122
18450,26,8,6,3,3.67,12,0,0.3076923076923077,0.23076923076923078,0.11538461538461539
18451,44,14,12,7,4.6,12,0,0.3181818181818182,0.2727272727272727,0.1590909090909091
18452,54,17,29,2,3.6,24,0,0.3148148148148148,0.5370370370370371,0.037037037037037035
18453,44,14,24,9,4.58,20,0,0.3181818181818182,0.5454545454545454,0.20454545454545456
18454,33,12,17,1,4.47,8,0,0.36363636363636365,0.5151515151515151,0.030303030303030304
18455,28,4,9,8,3.79,15,0,0.14285714285714285,0.32142857142857145,0.2857142857142857
18456,45,13,10,3,4.85,19,1,0.28888888888888886,0.2222222222222222,0.06666666666666667
18457,25,6,9,9,3.51,8,0,0.24,0.36,0.36
18458,52,16,28,5,3.97,8,0,0.3076923076923077,0.5384615384615384,0.09615384615384616
18459,43,0,9,4,2.69,8,0,0.0,0.20930232558139536,0.09302325581395349
18460,59,25,26,5,3.01,23,0,0.423728813559322,0.4406779661016949,0.0847457627118644
18461,54,18,20,2,4.75,20,0,0.3333333333333333,0.37037037037037035,0.037037037037037035
18462,28,0,8,6,3.04,15,0,0.0,0.2857142857142857,0.21428571428571427
18463,55,5,25,5,4.67,20,0,0.09090909090909091,0.45454545454545453,0.09090909090909091
18464,41,3,16,2,4.08,17,0,0.07317073170731707,0.3902439024390244,0.04878048780487805
18465,44,11,9,6,3.55,21,0,0.25,0.20454545454545456,0.13636363636363635
18466,26,8,9,1,3.65,17,0,0.3076923076923077,0.34615384615384615,0.038461538461538464
18467,32,13,10,8,3.41,20,0,0.40625,0.3125,0.25
18468,39,11,17,5,2.66,9,1,0.28205128205128205,0.4358974358974359,0.1282051282051282
18469,55,14,27,7,3.78,14,0,0.2545454545454545,0.4909090909090909,0.12727272727272726
18470,35,7,12,1,4.78,16,0,0.2,0.34285714285714286,0.02857142857142857
18471,47,11,7,2,2.82,17,0,0.23404255319148937,0.14893617021276595,0.0425531914893617
18472,25,0,12,2,3.61,18,0,0.0,0.48,0.08
18473,39,15,7,5,3.95,24,0,0.38461538461538464,0.1794871794871795,0.1282051282051282
18474,47,3,9,3,2.52,17,0,0.06382978723404255,0.19148936170212766,0.06382978723404255
18475,43,0,24,7,4.67,17,0,0.0,0.5581395348837209,0.16279069767441862
18476,34,7,9,7,4.18,14,0,0.20588235294117646,0.2647058823529412,0.20588235294117646
18477,57,2,29,7,3.68,11,1,0.03508771929824561,0.5087719298245614,0.12280701754385964
18478,55,7,16,6,3.24,16,0,0.12727272727272726,0.2909090909090909,0.10909090909090909
18479,30,10,13,5,3.25,24,0,0.3333333333333333,0.43333333333333335,0.16666666666666666
18480,57,1,26,6,4.47,12,0,0.017543859649122806,0.45614035087719296,0.10526315789473684
18481,37,3,14,8,4.41,24,0,0.08108108108108109,0.3783783783783784,0.21621621621621623
18482,29,8,10,7,4.25,9,0,0.27586206896551724,0.3448275862068966,0.2413793103448276
18483,54,9,17,9,2.83,18,1,0.16666666666666666,0.3148148148148148,0.16666666666666666
18484,31,5,7,8,2.95,12,0,0.16129032258064516,0.22580645161290322,0.25806451612903225
18485,50,15,21,9,3.89,16,0,0.3,0.42,0.18
18486,32,5,14,4,4.16,20,1,0.15625,0.4375,0.125
18487,25,0,12,5,2.77,14,0,0.0,0.48,0.2
18488,30,10,9,2,4.47,17,0,0.3333333333333333,0.3,0.06666666666666667
18489,50,17,11,6,3.36,22,0,0.34,0.22,0.12
18490,51,17,7,7,2.85,15,0,0.3333333333333333,0.13725490196078433,0.13725490196078433
18491,35,10,17,6,2.65,15,0,0.2857142857142857,0.4857142857142857,0.17142857142857143
18492,49,4,27,4,3.86,11,0,0.08163265306122448,0.5510204081632653,0.08163265306122448
18493,40,8,11,5,4.37,20,0,0.2,0.275,0.125
18494,33,0,6,5,4.89,15,0,0.0,0.18181818181818182,0.15151515151515152
18495,34,3,9,5,4.35,21,0,0.08823529411764706,0.2647058823529412,0.14705882352941177
18496,52,17,20,5,3.83,20,0,0.3269230769230769,0.38461538461538464,0.09615384615384616
18497,28,11,13,5,4.71,8,0,0.39285714285714285,0.4642857142857143,0.17857142857142858
18498,40,1,12,8,4.74,12,0,0.025,0.3,0.2
18499,32,10,4,9,3.79,16,0,0.3125,0.125,0.28125
18500,33,13,8,4,3.53,22,0,0.3939393939393939,0.24242424242424243,0.12121212121212122
18501,27,1,6,4,2.71,10,0,0.037037037037037035,0.2222222222222222,0.14814814814814814
18502,40,7,5,1,4.45,20,0,0.175,0.125,0.025
18503,48,0,19,8,3.24,22,1,0.0,0.3958333333333333,0.16666666666666666
18504,53,8,7,3,3.07,23,0,0.1509433962264151,0.1320754716981132,0.05660377358490566
18505,58,10,22,8,3.68,18,1,0.1724137931034483,0.3793103448275862,0.13793103448275862
18506,35,12,20,7,3.14,19,0,0.34285714285714286,0.5714285714285714,0.2
18507,33,9,12,9,3.37,17,0,0.2727272727272727,0.36363636363636365,0.2727272727272727
18508,27,7,11,9,3.17,8,0,0.25925925925925924,0.4074074074074074,0.3333333333333333
18509,40,2,20,5,4.73,23,0,0.05,0.5,0.125
18510,34,9,7,1,4.65,14,0,0.2647058823529412,0.20588235294117646,0.029411764705882353
18511,46,17,18,1,2.74,9,0,0.3695652173913043,0.391304347826087,0.021739130434782608
18512,39,1,5,5,4.42,12,1,0.02564102564102564,0.1282051282051282,0.1282051282051282
18513,59,23,32,3,3.88,22,0,0.3898305084745763,0.5423728813559322,0.05084745762711865
18514,44,18,24,9,4.12,14,0,0.4090909090909091,0.5454545454545454,0.20454545454545456
18515,55,20,19,7,2.9,16,0,0.36363636363636365,0.34545454545454546,0.12727272727272726
18516,36,3,5,5,3.34,20,0,0.08333333333333333,0.1388888888888889,0.1388888888888889
18517,49,21,12,5,4.46,14,0,0.42857142857142855,0.24489795918367346,0.10204081632653061
18518,52,17,25,5,2.86,13,0,0.3269230769230769,0.4807692307692308,0.09615384615384616
18519,35,6,17,5,3.96,10,0,0.17142857142857143,0.4857142857142857,0.14285714285714285
18520,56,22,8,3,4.18,17,0,0.39285714285714285,0.14285714285714285,0.05357142857142857
18521,47,6,8,8,3.22,10,0,0.1276595744680851,0.1702127659574468,0.1702127659574468
18522,35,10,19,3,3.74,11,0,0.2857142857142857,0.5428571428571428,0.08571428571428572
18523,42,17,4,3,3.7,13,0,0.40476190476190477,0.09523809523809523,0.07142857142857142
18524,59,12,23,1,3.06,16,0,0.2033898305084746,0.3898305084745763,0.01694915254237288
18525,39,5,8,8,4.52,12,0,0.1282051282051282,0.20512820512820512,0.20512820512820512
18526,46,18,14,7,3.77,21,0,0.391304347826087,0.30434782608695654,0.15217391304347827
18527,46,2,14,5,3.17,20,0,0.043478260869565216,0.30434782608695654,0.10869565217391304
18528,52,6,13,2,3.04,11,0,0.11538461538461539,0.25,0.038461538461538464
18529,47,12,11,6,2.59,13,0,0.2553191489361702,0.23404255319148937,0.1276595744680851
18530,26,7,6,2,3.75,17,1,0.2692307692307692,0.23076923076923078,0.07692307692307693
18531,46,3,22,3,2.5,15,0,0.06521739130434782,0.4782608695652174,0.06521739130434782
18532,34,3,7,7,2.79,21,0,0.08823529411764706,0.20588235294117646,0.20588235294117646
18533,43,5,24,6,2.93,22,0,0.11627906976744186,0.5581395348837209,0.13953488372093023
18534,28,2,5,1,4.88,8,0,0.07142857142857142,0.17857142857142858,0.03571428571428571
18535,58,7,20,4,3.62,11,0,0.1206896551724138,0.3448275862068966,0.06896551724137931
18536,25,10,12,8,4.27,22,0,0.4,0.48,0.32
18537,48,1,12,3,3.41,13,1,0.020833333333333332,0.25,0.0625
18538,25,4,8,5,3.37,20,0,0.16,0.32,0.2
18539,29,7,6,5,3.95,12,0,0.2413793103448276,0.20689655172413793,0.1724137931034483
18540,26,10,7,7,4.96,22,0,0.38461538461538464,0.2692307692307692,0.2692307692307692
18541,26,5,10,3,4.81,10,0,0.19230769230769232,0.38461538461538464,0.11538461538461539
18542,29,10,10,5,3.22,14,0,0.3448275862068966,0.3448275862068966,0.1724137931034483
18543,50,4,6,8,4.52,15,1,0.08,0.12,0.16
18544,48,17,25,8,4.24,18,0,0.3541666666666667,0.5208333333333334,0.16666666666666666
18545,48,11,10,9,2.62,16,0,0.22916666666666666,0.20833333333333334,0.1875
18546,47,15,7,2,3.05,9,0,0.3191489361702128,0.14893617021276595,0.0425531914893617
18547,39,13,22,8,4.18,12,0,0.3333333333333333,0.5641025641025641,0.20512820512820512
18548,55,9,9,3,4.29,14,1,0.16363636363636364,0.16363636363636364,0.05454545454545454
18549,41,3,22,4,2.93,18,0,0.07317073170731707,0.5365853658536586,0.0975609756097561
18550,43,6,19,5,2.53,24,0,0.13953488372093023,0.4418604651162791,0.11627906976744186
18551,31,8,17,9,4.44,12,0,0.25806451612903225,0.5483870967741935,0.2903225806451613
18552,46,9,19,8,3.16,10,0,0.1956521739130435,0.41304347826086957,0.17391304347826086
18553,35,11,20,1,4.12,19,0,0.3142857142857143,0.5714285714285714,0.02857142857142857
18554,41,12,13,3,4.11,8,0,0.2926829268292683,0.3170731707317073,0.07317073170731707
18555,47,10,8,9,4.1,23,1,0.2127659574468085,0.1702127659574468,0.19148936170212766
18556,42,17,9,6,2.73,11,0,0.40476190476190477,0.21428571428571427,0.14285714285714285
18557,33,12,5,2,3.02,8,0,0.36363636363636365,0.15151515151515152,0.06060606060606061
18558,56,21,30,2,4.54,23,0,0.375,0.5357142857142857,0.03571428571428571
18559,49,15,4,1,3.04,8,0,0.30612244897959184,0.08163265306122448,0.02040816326530612
18560,48,5,12,1,3.93,22,1,0.10416666666666667,0.25,0.020833333333333332
18561,50,6,13,2,3.76,11,0,0.12,0.26,0.04
18562,42,14,8,4,2.62,18,0,0.3333333333333333,0.19047619047619047,0.09523809523809523
18563,54,6,21,8,4.94,14,0,0.1111111111111111,0.3888888888888889,0.14814814814814814
18564,58,25,32,6,4.17,8,0,0.43103448275862066,0.5517241379310345,0.10344827586206896
18565,26,10,7,9,4.89,13,0,0.38461538461538464,0.2692307692307692,0.34615384615384615
18566,40,3,4,6,3.57,14,0,0.075,0.1,0.15
18567,39,16,10,3,2.51,10,1,0.41025641025641024,0.2564102564102564,0.07692307692307693
18568,59,18,27,4,4.83,23,0,0.3050847457627119,0.4576271186440678,0.06779661016949153
18569,55,14,32,2,3.78,17,0,0.2545454545454545,0.5818181818181818,0.03636363636363636
18570,36,14,12,5,2.92,24,0,0.3888888888888889,0.3333333333333333,0.1388888888888889
18571,52,4,26,5,3.51,16,0,0.07692307692307693,0.5,0.09615384615384616
18572,55,22,17,9,4.15,13,0,0.4,0.3090909090909091,0.16363636363636364
18573,37,12,8,2,3.27,15,0,0.32432432432432434,0.21621621621621623,0.05405405405405406
18574,32,11,17,5,4.95,14,0,0.34375,0.53125,0.15625
18575,39,10,5,7,3.83,8,0,0.2564102564102564,0.1282051282051282,0.1794871794871795
18576,55,6,29,1,2.75,14,0,0.10909090909090909,0.5272727272727272,0.01818181818181818
18577,54,14,20,8,2.58,21,0,0.25925925925925924,0.37037037037037035,0.14814814814814814
18578,29,7,10,8,4.18,19,0,0.2413793103448276,0.3448275862068966,0.27586206896551724
18579,29,5,10,5,3.06,15,0,0.1724137931034483,0.3448275862068966,0.1724137931034483
18580,29,1,16,5,4.63,10,0,0.034482758620689655,0.5517241379310345,0.1724137931034483
18581,28,9,15,6,3.8,22,0,0.32142857142857145,0.5357142857142857,0.21428571428571427
18582,26,8,11,4,3.72,20,0,0.3076923076923077,0.4230769230769231,0.15384615384615385
18583,39,3,10,7,4.21,24,0,0.07692307692307693,0.2564102564102564,0.1794871794871795
18584,33,3,9,5,2.97,10,0,0.09090909090909091,0.2727272727272727,0.15151515151515152
18585,45,11,18,1,2.67,20,0,0.24444444444444444,0.4,0.022222222222222223
18586,53,20,12,9,3.86,14,0,0.37735849056603776,0.22641509433962265,0.16981132075471697
18587,55,14,26,5,3.08,19,0,0.2545454545454545,0.4727272727272727,0.09090909090909091
18588,34,2,15,8,3.3,8,0,0.058823529411764705,0.4411764705882353,0.23529411764705882
18589,45,16,21,6,4.28,10,0,0.35555555555555557,0.4666666666666667,0.13333333333333333
18590,35,10,10,5,4.25,13,0,0.2857142857142857,0.2857142857142857,0.14285714285714285
18591,30,3,4,6,4.07,23,0,0.1,0.13333333333333333,0.2
18592,40,12,15,7,2.81,24,0,0.3,0.375,0.175
18593,46,3,16,6,3.72,20,0,0.06521739130434782,0.34782608695652173,0.13043478260869565
18594,44,4,6,2,4.49,15,0,0.09090909090909091,0.13636363636363635,0.045454545454545456
18595,55,11,15,5,3.01,15,0,0.2,0.2727272727272727,0.09090909090909091
18596,47,14,22,4,2.92,22,0,0.2978723404255319,0.46808510638297873,0.0851063829787234
18597,37,10,18,9,2.86,10,1,0.2702702702702703,0.4864864864864865,0.24324324324324326
18598,52,21,21,2,4.17,9,0,0.40384615384615385,0.40384615384615385,0.038461538461538464
18599,56,7,29,4,3.91,15,0,0.125,0.5178571428571429,0.07142857142857142
18600,44,2,12,9,3.83,21,0,0.045454545454545456,0.2727272727272727,0.20454545454545456
18601,33,10,14,5,4.92,12,0,0.30303030303030304,0.42424242424242425,0.15151515151515152
18602,36,14,11,8,3.47,24,0,0.3888888888888889,0.3055555555555556,0.2222222222222222
18603,37,4,18,6,3.32,16,0,0.10810810810810811,0.4864864864864865,0.16216216216216217
18604,50,8,9,2,3.71,22,1,0.16,0.18,0.04
18605,27,5,13,4,3.05,14,0,0.18518518518518517,0.48148148148148145,0.14814814814814814
