citizen_id,total_reports,valid_reports,invalid_reports,duplicate_reports,fake_image_count,avg_severity_reported,reports_last_30_days,trust_label,valid_ratio,duplicate_rate,fake_image_ratio
17867,37,10,27,16,9,1.66,14,0,0.2702702702702703,0.43243243243243246,0.24324324324324326
17868,44,7,37,17,3,2.72,12,0,0.1590909090909091,0.38636363636363635,0.06818181818181818
17869,53,18,35,15,9,2.38,20,0,0.33962264150943394,0.2830188679245283,0.16981132075471697
17870,25,7,18,7,2,1.68,24,0,0.28,0.28,0.08
17871,25,2,23,8,6,2.93,11,0,0.08,0.32,0.24
17872,53,7,46,23,8,2.73,15,0,0.1320754716981132,0.4339622641509434,0.1509433962264151
17873,30,7,23,7,8,3.13,24,0,0.23333333333333334,0.23333333333333334,0.26666666666666666
17874,32,10,22,14,4,3.41,19,0,0.3125,0.4375,0.125
17875,46,12,34,18,7,3.27,18,0,0.2608695652173913,0.391304347826087,0.15217391304347827
17876,47,11,36,13,5,3.01,19,0,0.23404255319148937,0.2765957446808511,0.10638297872340426
17877,33,4,29,14,2,3.27,10,0,0.12121212121212122,0.42424242424242425,0.06060606060606061
17878,35,8,27,16,6,3.35,21,0,0.22857142857142856,0.45714285714285713,0.17142857142857143
17879,38,8,30,10,3,2.42,15,0,0.21052631578947367,0.2631578947368421,0.07894736842105263
17880,32,1,31,6,5,1.83,18,0,0.03125,0.1875,0.15625
17881,39,7,32,16,9,2.66,20,0,0.1794871794871795,0.41025641025641024,0.23076923076923078
17882,40,9,31,10,3,2.92,10,0,0.225,0.25,0.075
17883,31,1,30,10,2,1.98,21,0,0.03225806451612903,0.3225806451612903,0.06451612903225806
17884,58,20,38,22,7,1.18,19,0,0.3448275862068966,0.3793103448275862,0.1206896551724138
17885,27,8,19,9,7,2.52,22,0,0.2962962962962963,0.3333333333333333,0.25925925925925924
17886,43,4,39,17,8,2.47,19,0,0.09302325581395349,0.3953488372093023,0.18604651162790697
17887,36,8,28,6,8,1.89,23,0,0.2222222222222222,0.16666666666666666,0.2222222222222222
17888,58,9,49,18,8,3.15,23,0,0.15517241379310345,0.3103448275862069,0.13793103448275862
17889,41,5,36,6,4,3.16,14,0,0.12195121951219512,0.14634146341463414,0.0975609756097561
17890,40,5,35,18,4,1.65,11,0,0.125,0.45,0.1
17891,41,3,38,10,3,1.33,16,0,0.07317073170731707,0.24390243902439024,0.07317073170731707
17892,41,4,37,9,7,3.05,24,0,0.0975609756097561,0.21951219512195122,0.17073170731707318
17893,39,10,29,13,5,2.48,12,0,0.2564102564102564,0.3333333333333333,0.1282051282051282
17894,30,0,30,14,6,1.65,11,0,0.0,0.4666666666666667,0.2
17895,31,4,27,5,6,3.05,13,0,0.12903225806451613,0.16129032258064516,0.1935483870967742
17896,56,19,37,14,8,2.76,15,0,0.3392857142857143,0.25,0.14285714285714285
17897,34,8,26,12,8,2.69,22,0,0.23529411764705882,0.35294117647058826,0.23529411764705882
17898,33,12,21,7,5,1.24,15,0,0.36363636363636365,0.21212121212121213,0.15151515151515152
17899,26,4,22,8,6,1.81,10,0,0.15384615384615385,0.3076923076923077,0.23076923076923078
17900,26,6,20,11,6,1.1,21,0,0.23076923076923078,0.4230769230769231,0.23076923076923078
17901,41,14,27,15,8,2.61,19,0,0.34146341463414637,0.36585365853658536,0.1951219512195122
17902,26,3,23,9,4,1.07,10,0,0.11538461538461539,0.34615384615384615,0.15384615384615385
17903,57,2,55,9,5,3.32,12,0,0.03508771929824561,0.15789473684210525,0.08771929824561403
17904,56,4,52,19,4,3.1,24,0,0.07142857142857142,0.3392857142857143,0.07142857142857142
17905,37,5,32,16,7,3.09,23,0,0.13513513513513514,0.43243243243243246,0.1891891891891892
17906,52,9,43,10,2,2.96,17,0,0.17307692307692307,0.19230769230769232,0.038461538461538464
17907,28,5,23,11,4,2.26,13,0,0.17857142857142858,0.39285714285714285,0.14285714285714285
17908,35,2,33,5,7,2.33,22,0,0.05714285714285714,0.14285714285714285,0.2
17909,56,12,44,9,9,3.1,23,0,0.21428571428571427,0.16071428571428573,0.16071428571428573
17910,58,3,55,10,4,3.41,22,0,0.05172413793103448,0.1724137931034483,0.06896551724137931
17911,25,8,17,11,6,1.29,22,0,0.32,0.44,0.24
17912,54,13,41,8,4,2.26,13,0,0.24074074074074073,0.14814814814814814,0.07407407407407407
17913,44,16,28,20,4,1.47,10,0,0.36363636363636365,0.45454545454545453,0.09090909090909091
17914,50,6,44,5,5,2.72,14,0,0.12,0.1,0.1
17915,47,16,31,19,7,1.9,24,0,0.3404255319148936,0.40425531914893614,0.14893617021276595
17916,36,2,34,12,9,3.06,17,0,0.05555555555555555,0.3333333333333333,0.25
17917,56,6,50,20,6,1.61,22,0,0.10714285714285714,0.35714285714285715,0.10714285714285714
17918,28,10,18,11,8,3.11,21,0,0.35714285714285715,0.39285714285714285,0.2857142857142857
17919,48,15,33,20,8,2.05,16,0,0.3125,0.4166666666666667,0.16666666666666666
17920,43,14,29,14,5,1.77,18,0,0.32558139534883723,0.32558139534883723,0.11627906976744186
17921,43,11,32,10,6,1.29,21,0,0.2558139534883721,0.23255813953488372,0.13953488372093023
17922,41,10,31,14,7,1.27,23,0,0.24390243902439024,0.34146341463414637,0.17073170731707318
17923,50,0,50,16,6,3.26,14,0,0.0,0.32,0.12
17924,49,6,43,7,4,2.76,16,0,0.12244897959183673,0.14285714285714285,0.08163265306122448
17925,48,18,30,17,9,1.98,17,0,0.375,0.3541666666666667,0.1875
17926,54,2,52,17,3,1.77,10,0,0.037037037037037035,0.3148148148148148,0.05555555555555555
17927,57,14,43,12,7,3.22,16,0,0.24561403508771928,0.21052631578947367,0.12280701754385964
17928,32,8,24,12,7,3.4,10,0,0.25,0.375,0.21875
17929,35,6,29,15,4,3.03,12,0,0.17142857142857143,0.42857142857142855,0.11428571428571428
17930,39,9,30,8,9,1.61,12,0,0.23076923076923078,0.20512820512820512,0.23076923076923078
17931,45,13,32,19,5,2.58,17,0,0.28888888888888886,0.4222222222222222,0.1111111111111111
17932,49,13,36,18,6,1.74,12,0,0.2653061224489796,0.3673469387755102,0.12244897959183673
17933,39,11,28,6,8,1.45,10,0,0.28205128205128205,0.15384615384615385,0.20512820512820512
17934,57,0,57,25,3,1.43,13,0,0.0,0.43859649122807015,0.05263157894736842
17935,34,9,25,9,3,3.05,20,0,0.2647058823529412,0.2647058823529412,0.08823529411764706
17936,53,13,40,22,7,3.23,12,0,0.24528301886792453,0.41509433962264153,0.1320754716981132
17937,50,19,31,14,9,1.02,14,0,0.38,0.28,0.18
17938,58,11,47,21,3,2.62,10,0,0.1896551724137931,0.3620689655172414,0.05172413793103448
17939,45,10,35,7,3,2.95,13,0,0.2222222222222222,0.15555555555555556,0.06666666666666667
17940,31,0,31,7,8,2.11,11,0,0.0,0.22580645161290322,0.25806451612903225
17941,50,7,43,23,3,2.94,23,0,0.14,0.46,0.06
17942,54,7,47,8,8,1.36,19,0,0.12962962962962962,0.14814814814814814,0.14814814814814814
17943,37,4,33,13,8,1.24,18,0,0.10810810810810811,0.35135135135135137,0.21621621621621623
17944,53,12,41,13,6,2.38,11,0,0.22641509433962265,0.24528301886792453,0.11320754716981132
17945,42,6,36,17,9,1.54,12,0,0.14285714285714285,0.40476190476190477,0.21428571428571427
17946,31,10,21,10,6,1.64,24,0,0.3225806451612903,0.3225806451612903,0.1935483870967742
17947,51,4,47,7,6,2.3,18,0,0.0784313725490196,0.13725490196078433,0.11764705882352941
17948,37,0,37,16,5,3.24,12,0,0.0,0.43243243243243246,0.13513513513513514
17949,41,10,31,19,5,2.83,10,0,0.24390243902439024,0.4634146341463415,0.12195121951219512
17950,38,13,25,15,8,2.85,15,0,0.34210526315789475,0.39473684210526316,0.21052631578947367
17951,46,5,41,12,9,2.53,22,0,0.10869565217391304,0.2608695652173913,0.1956521739130435
17952,56,4,52,21,8,3.17,11,0,0.07142857142857142,0.375,0.14285714285714285
17953,52,0,52,18,7,1.79,22,0,0.0,0.34615384615384615,0.1346153846153846
17954,25,0,25,5,4,3.4,23,0,0.0,0.2,0.16
17955,25,1,24,7,8,2.2,10,0,0.04,0.28,0.32
17956,59,17,42,23,6,2.38,16,0,0.288135593220339,0.3898305084745763,0.1016949152542373
17957,46,3,43,21,9,2.15,16,0,0.06521739130434782,0.45652173913043476,0.1956521739130435
17958,49,2,47,19,4,2.99,18,0,0.04081632653061224,0.3877551020408163,0.08163265306122448
17959,41,3,38,13,3,1.43,10,0,0.07317073170731707,0.3170731707317073,0.07317073170731707
17960,31,4,27,9,3,3.12,24,0,0.12903225806451613,0.2903225806451613,0.0967741935483871
17961,40,3,37,5,9,2.3,21,0,0.075,0.125,0.225
17962,52,2,50,22,3,2.2,18,0,0.038461538461538464,0.4230769230769231,0.057692307692307696
17963,35,13,22,6,3,1.46,16,0,0.37142857142857144,0.17142857142857143,0.08571428571428572
17964,44,16,28,11,8,1.07,10,0,0.36363636363636365,0.25,0.18181818181818182
17965,54,0,54,7,5,2.04,10,0,0.0,0.12962962962962962,0.09259259259259259
17966,56,13,43,27,4,2.15,12,0,0.23214285714285715,0.48214285714285715,0.07142857142857142
17967,40,3,37,9,7,3.24,10,0,0.075,0.225,0.175
17968,25,2,23,7,5,2.76,21,0,0.08,0.28,0.2
17969,41,4,37,16,5,1.57,22,0,0.0975609756097561,0.3902439024390244,0.12195121951219512
17970,27,2,25,9,6,3.09,14,0,0.07407407407407407,0.3333333333333333,0.2222222222222222
17971,46,1,45,13,3,3.08,24,0,0.021739130434782608,0.2826086956521739,0.06521739130434782
17972,31,7,24,13,9,1.38,23,0,0.22580645161290322,0.41935483870967744,0.2903225806451613
17973,30,4,26,11,2,1.35,24,0,0.13333333333333333,0.36666666666666664,0.06666666666666667
17974,34,5,29,16,4,3.49,11,0,0.14705882352941177,0.47058823529411764,0.11764705882352941
17975,59,5,54,10,5,3.42,21,0,0.0847457627118644,0.1694915254237288,0.0847457627118644
17976,34,9,25,15,6,3.26,19,0,0.2647058823529412,0.4411764705882353,0.17647058823529413
17977,33,12,21,13,3,2.37,11,0,0.36363636363636365,0.3939393939393939,0.09090909090909091
17978,35,11,24,10,2,2.77,23,0,0.3142857142857143,0.2857142857142857,0.05714285714285714
17979,39,7,32,9,7,2.49,13,0,0.1794871794871795,0.23076923076923078,0.1794871794871795
17980,42,9,33,10,2,1.93,23,0,0.21428571428571427,0.23809523809523808,0.047619047619047616
17981,41,9,32,5,5,3.11,24,0,0.21951219512195122,0.12195121951219512,0.12195121951219512
17982,35,11,24,12,5,2.34,24,0,0.3142857142857143,0.34285714285714286,0.14285714285714285
17983,29,4,25,8,3,1.66,11,0,0.13793103448275862,0.27586206896551724,0.10344827586206896
17984,50,18,32,9,4,2.02,11,0,0.36,0.18,0.08
17985,42,10,32,20,5,1.75,19,0,0.23809523809523808,0.47619047619047616,0.11904761904761904
17986,56,15,41,20,7,3.05,13,0,0.26785714285714285,0.35714285714285715,0.125
17987,49,7,42,16,8,1.92,13,0,0.14285714285714285,0.32653061224489793,0.16326530612244897
17988,34,10,24,13,7,1.73,10,0,0.29411764705882354,0.38235294117647056,0.20588235294117646
17989,49,16,33,17,6,3.46,24,0,0.32653061224489793,0.3469387755102041,0.12244897959183673
17990,48,6,42,17,8,2.5,21,0,0.125,0.3541666666666667,0.16666666666666666
17991,46,9,37,14,2,2.01,21,0,0.1956521739130435,0.30434782608695654,0.043478260869565216
17992,46,6,40,11,8,3.16,21,0,0.13043478260869565,0.2391304347826087,0.17391304347826086
17993,58,13,45,20,7,2.14,15,0,0.22413793103448276,0.3448275862068966,0.1206896551724138
17994,34,7,27,15,8,1.63,11,0,0.20588235294117646,0.4411764705882353,0.23529411764705882
17995,40,1,39,19,8,2.91,24,0,0.025,0.475,0.2
17996,35,5,30,13,8,1.35,17,0,0.14285714285714285,0.37142857142857144,0.22857142857142856
17997,55,18,37,7,3,3.15,17,0,0.32727272727272727,0.12727272727272726,0.05454545454545454
17998,45,8,37,9,6,2.76,17,0,0.17777777777777778,0.2,0.13333333333333333
17999,52,1,51,17,8,1.8,21,0,0.019230769230769232,0.3269230769230769,0.15384615384615385
18000,46,2,44,9,6,1.38,11,0,0.043478260869565216,0.1956521739130435,0.13043478260869565
18001,50,8,42,16,4,3.25,10,0,0.16,0.32,0.08
18002,52,1,51,22,9,3.04,20,0,0.019230769230769232,0.4230769230769231,0.17307692307692307
18003,41,14,27,7,8,2.56,12,0,0.34146341463414637,0.17073170731707318,0.1951219512195122
18004,54,17,37,20,5,1.45,18,0,0.3148148148148148,0.37037037037037035,0.09259259259259259
18005,45,8,37,17,2,2.94,18,0,0.17777777777777778,0.37777777777777777,0.044444444444444446
18006,37,13,24,15,2,3.15,16,0,0.35135135135135137,0.40540540540540543,0.05405405405405406
18007,48,17,31,5,8,3.12,10,0,0.3541666666666667,0.10416666666666667,0.16666666666666666
18008,26,5,21,10,9,1.65,14,0,0.19230769230769232,0.38461538461538464,0.34615384615384615
18009,31,4,27,8,2,1.22,23,0,0.12903225806451613,0.25806451612903225,0.06451612903225806
18010,50,10,40,5,6,3.34,22,0,0.2,0.1,0.12
18011,29,5,24,5,3,3.16,16,0,0.1724137931034483,0.1724137931034483,0.10344827586206896
18012,36,5,31,11,9,2.99,16,0,0.1388888888888889,0.3055555555555556,0.25
18013,39,13,26,11,2,2.8,22,0,0.3333333333333333,0.28205128205128205,0.05128205128205128
18014,38,7,31,12,9,2.56,13,0,0.18421052631578946,0.3157894736842105,0.23684210526315788
18015,44,5,39,10,3,1.53,21,0,0.11363636363636363,0.22727272727272727,0.06818181818181818
18016,57,20,37,13,3,3.31,14,0,0.3508771929824561,0.22807017543859648,0.05263157894736842
18017,33,11,22,5,2,3.26,13,0,0.3333333333333333,0.15151515151515152,0.06060606060606061
18018,43,10,33,12,7,1.85,15,0,0.23255813953488372,0.27906976744186046,0.16279069767441862
18019,48,18,30,13,4,2.47,13,0,0.375,0.2708333333333333,0.08333333333333333
18020,29,6,23,5,3,1.06,12,0,0.20689655172413793,0.1724137931034483,0.10344827586206896
18021,43,8,35,9,4,2.53,20,0,0.18604651162790697,0.20930232558139536,0.09302325581395349
18022,43,15,28,18,6,3.13,11,0,0.3488372093023256,0.4186046511627907,0.13953488372093023
18023,36,7,29,5,3,2.58,16,0,0.19444444444444445,0.1388888888888889,0.08333333333333333
18024,51,11,40,16,7,2.38,21,0,0.21568627450980393,0.3137254901960784,0.13725490196078433
18025,58,10,48,20,2,2.79,15,0,0.1724137931034483,0.3448275862068966,0.034482758620689655
18026,50,9,41,22,3,1.25,21,0,0.18,0.44,0.06
18027,50,9,41,13,5,3.22,24,0,0.18,0.26,0.1
18028,26,3,23,10,8,2.72,13,0,0.11538461538461539,0.38461538461538464,0.3076923076923077
18029,50,4,46,8,7,1.65,15,0,0.08,0.16,0.14
18030,55,4,51,11,7,2.95,14,0,0.07272727272727272,0.2,0.12727272727272726
18031,33,4,29,10,3,2.71,10,0,0.12121212121212122,0.30303030303030304,0.09090909090909091
18032,41,0,41,12,4,2.58,11,0,0.0,0.2926829268292683,0.0975609756097561
18033,52,13,39,22,6,1.83,24,0,0.25,0.4230769230769231,0.11538461538461539
18034,47,9,38,10,2,2.46,10,0,0.19148936170212766,0.2127659574468085,0.0425531914893617
18035,35,2,33,16,6,1.78,21,0,0.05714285714285714,0.45714285714285713,0.17142857142857143
18036,40,11,29,11,2,2.11,13,0,0.275,0.275,0.05
18037,37,5,32,11,2,2.2,15,0,0.13513513513513514,0.2972972972972973,0.05405405405405406
18038,57,21,36,27,8,3.48,24,0,0.3684210526315789,0.47368421052631576,0.14035087719298245
18039,55,2,53,14,2,2.42,10,0,0.03636363636363636,0.2545454545454545,0.03636363636363636
18040,52,15,37,9,6,2.36,20,0,0.28846153846153844,0.17307692307692307,0.11538461538461539
18041,45,17,28,18,2,1.89,14,0,0.37777777777777777,0.4,0.044444444444444446
18042,49,2,47,22,6,2.59,16,0,0.04081632653061224,0.4489795918367347,0.12244897959183673
18043,26,8,18,10,8,3.46,24,0,0.3076923076923077,0.38461538461538464,0.3076923076923077
18044,56,10,46,5,9,3.25,24,0,0.17857142857142858,0.08928571428571429,0.16071428571428573
18045,44,8,36,9,6,2.0,17,0,0.18181818181818182,0.20454545454545456,0.13636363636363635
18046,38,3,35,16,3,3.2,11,0,0.07894736842105263,0.42105263157894735,0.07894736842105263
18047,37,6,31,10,4,3.48,12,0,0.16216216216216217,0.2702702702702703,0.10810810810810811
18048,56,11,45,15,5,3.13,22,0,0.19642857142857142,0.26785714285714285,0.08928571428571429
18049,54,9,45,23,9,1.73,16,0,0.16666666666666666,0.42592592592592593,0.16666666666666666
18050,28,6,22,9,4,2.96,11,0,0.21428571428571427,0.32142857142857145,0.14285714285714285
18051,30,9,21,5,6,2.96,21,0,0.3,0.16666666666666666,0.2
18052,45,11,34,16,6,2.45,19,0,0.24444444444444444,0.35555555555555557,0.13333333333333333
18053,50,0,50,6,5,2.42,24,0,0.0,0.12,0.1
18054,25,3,22,11,6,1.02,15,0,0.12,0.44,0.24
18055,25,7,18,5,2,2.69,16,0,0.28,0.2,0.08
18056,58,15,43,27,7,2.87,22,0,0.25862068965517243,0.46551724137931033,0.1206896551724138
18057,47,0,47,18,5,2.51,10,0,0.0,0.3829787234042553,0.10638297872340426
18058,32,7,25,6,9,1.35,22,0,0.21875,0.1875,0.28125
18059,31,2,29,9,6,1.01,17,0,0.06451612903225806,0.2903225806451613,0.1935483870967742
18060,50,7,43,10,4,2.12,20,0,0.14,0.2,0.08
18061,49,9,40,14,7,1.89,21,0,0.1836734693877551,0.2857142857142857,0.14285714285714285
18062,51,2,49,21,6,3.02,15,0,0.0392156862745098,0.4117647058823529,0.11764705882352941
18063,48,0,48,7,9,3.24,22,0,0.0,0.14583333333333334,0.1875
18064,40,10,30,5,9,1.78,24,0,0.25,0.125,0.225
18065,48,1,47,9,9,2.33,14,0,0.020833333333333332,0.1875,0.1875
18066,31,5,26,9,8,3.25,20,0,0.16129032258064516,0.2903225806451613,0.25806451612903225
18067,33,6,27,14,2,2.3,14,0,0.18181818181818182,0.42424242424242425,0.06060606060606061
18068,53,6,47,17,7,3.48,23,0,0.11320754716981132,0.32075471698113206,0.1320754716981132
18069,35,1,34,16,3,2.87,19,0,0.02857142857142857,0.45714285714285713,0.08571428571428572
18070,38,5,33,9,6,3.36,10,0,0.13157894736842105,0.23684210526315788,0.15789473684210525
18071,49,10,39,21,3,2.93,12,0,0.20408163265306123,0.42857142857142855,0.061224489795918366
18072,57,17,40,20,4,2.1,16,0,0.2982456140350877,0.3508771929824561,0.07017543859649122
18073,51,7,44,10,7,2.38,14,0,0.13725490196078433,0.19607843137254902,0.13725490196078433
18074,57,6,51,10,9,1.8,15,0,0.10526315789473684,0.17543859649122806,0.15789473684210525
18075,53,10,43,12,8,1.91,23,0,0.18867924528301888,0.22641509433962265,0.1509433962264151
18076,52,6,46,20,7,2.3,13,0,0.11538461538461539,0.38461538461538464,0.1346153846153846
18077,57,20,37,19,3,2.75,22,0,0.3508771929824561,0.3333333333333333,0.05263157894736842
18078,39,1,38,9,4,3.49,20,0,0.02564102564102564,0.23076923076923078,0.10256410256410256
18079,26,0,26,11,4,1.8,13,0,0.0,0.4230769230769231,0.15384615384615385
18080,58,13,45,24,6,1.04,11,0,0.22413793103448276,0.41379310344827586,0.10344827586206896
18081,51,7,44,11,4,2.75,13,0,0.13725490196078433,0.21568627450980393,0.0784313725490196
18082,45,6,39,21,4,1.55,23,0,0.13333333333333333,0.4666666666666667,0.08888888888888889
18083,55,11,44,16,3,1.1,19,0,0.2,0.2909090909090909,0.05454545454545454
18084,58,4,54,24,3,2.54,22,0,0.06896551724137931,0.41379310344827586,0.05172413793103448
18085,38,6,32,8,2,1.76,14,0,0.15789473684210525,0.21052631578947367,0.05263157894736842
18086,54,11,43,6,6,2.11,13,0,0.2037037037037037,0.1111111111111111,0.1111111111111111
18087,45,2,43,20,9,2.6,20,0,0.044444444444444446,0.4444444444444444,0.2
18088,52,8,44,5,2,2.87,18,0,0.15384615384615385,0.09615384615384616,0.038461538461538464
18089,34,0,34,6,4,3.11,16,0,0.0,0.17647058823529413,0.11764705882352941
18090,42,2,40,13,7,1.5,20,0,0.047619047619047616,0.30952380952380953,0.16666666666666666
18091,33,4,29,8,3,2.71,21,0,0.12121212121212122,0.24242424242424243,0.09090909090909091
18092,45,16,29,20,7,2.79,20,0,0.35555555555555557,0.4444444444444444,0.15555555555555556
18093,37,2,35,12,9,1.21,14,0,0.05405405405405406,0.32432432432432434,0.24324324324324326
18094,59,22,37,20,5,1.63,18,0,0.3728813559322034,0.3389830508474576,0.0847457627118644
18095,42,0,42,10,8,3.49,15,0,0.0,0.23809523809523808,0.19047619047619047
18096,58,14,44,13,7,2.74,13,0,0.2413793103448276,0.22413793103448276,0.1206896551724138
18097,48,0,48,23,3,2.47,11,0,0.0,0.4791666666666667,0.0625
18098,30,2,28,6,6,2.84,22,0,0.06666666666666667,0.2,0.2
18099,55,7,48,20,7,2.95,24,0,0.12727272727272726,0.36363636363636365,0.12727272727272726
18100,39,7,32,5,6,2.1,15,0,0.1794871794871795,0.1282051282051282,0.15384615384615385
18101,49,9,40,17,4,2.74,10,0,0.1836734693877551,0.3469387755102041,0.08163265306122448
18102,46,11,35,8,5,2.23,19,0,0.2391304347826087,0.17391304347826086,0.10869565217391304
18103,26,8,18,11,7,1.87,22,0,0.3076923076923077,0.4230769230769231,0.2692307692307692
18104,49,12,37,12,3,1.81,12,0,0.24489795918367346,0.24489795918367346,0.061224489795918366
18105,44,10,34,18,4,1.31,23,0,0.22727272727272727,0.4090909090909091,0.09090909090909091
18106,25,6,19,10,6,1.05,23,0,0.24,0.4,0.24
18107,37,6,31,10,6,3.29,12,0,0.16216216216216217,0.2702702702702703,0.16216216216216217
18108,39,2,37,18,8,3.31,14,0,0.05128205128205128,0.46153846153846156,0.20512820512820512
18109,47,15,32,15,9,3.34,14,0,0.3191489361702128,0.3191489361702128,0.19148936170212766
18110,36,4,32,17,9,1.2,23,0,0.1111111111111111,0.4722222222222222,0.25
18111,26,6,20,6,8,3.3,15,0,0.23076923076923078,0.23076923076923078,0.3076923076923077
18112,51,1,50,15,6,1.6,14,0,0.0196078431372549,0.29411764705882354,0.11764705882352941
18113,44,9,35,18,7,1.63,14,0,0.20454545454545456,0.4090909090909091,0.1590909090909091
18114,49,16,33,20,3,1.98,10,0,0.32653061224489793,0.40816326530612246,0.061224489795918366
18115,53,13,40,8,7,2.38,22,0,0.24528301886792453,0.1509433962264151,0.1320754716981132
18116,58,13,45,28,9,2.88,20,0,0.22413793103448276,0.4827586206896552,0.15517241379310345
18117,49,8,41,12,8,2.4,16,0,0.16326530612244897,0.24489795918367346,0.16326530612244897
18118,58,15,43,20,9,2.21,11,0,0.25862068965517243,0.3448275862068966,0.15517241379310345
18119,41,10,31,11,5,2.78,22,0,0.24390243902439024,0.2682926829268293,0.12195121951219512
18120,26,5,21,12,5,2.56,16,0,0.19230769230769232,0.46153846153846156,0.19230769230769232
18121,29,7,22,11,4,1.56,18,0,0.2413793103448276,0.3793103448275862,0.13793103448275862
18122,58,18,40,15,7,3.05,19,0,0.3103448275862069,0.25862068965517243,0.1206896551724138
18123,41,0,41,7,5,3.42,12,0,0.0,0.17073170731707318,0.12195121951219512
18124,34,10,24,11,4,3.21,13,0,0.29411764705882354,0.3235294117647059,0.11764705882352941
18125,32,8,24,7,2,3.28,11,0,0.25,0.21875,0.0625
18126,42,10,32,5,5,1.13,20,0,0.23809523809523808,0.11904761904761904,0.11904761904761904
18127,41,8,33,11,5,1.99,23,0,0.1951219512195122,0.2682926829268293,0.12195121951219512
18128,40,3,37,13,6,1.74,19,0,0.075,0.325,0.15
18129,42,6,36,11,7,1.53,23,0,0.14285714285714285,0.2619047619047619,0.16666666666666666
18130,59,0,59,10,2,3.0,15,0,0.0,0.1694915254237288,0.03389830508474576
18131,29,10,19,10,9,3.04,18,0,0.3448275862068966,0.3448275862068966,0.3103448275862069
18132,39,13,26,10,6,2.02,10,0,0.3333333333333333,0.2564102564102564,0.15384615384615385
18133,57,17,40,8,7,3.05,12,0,0.2982456140350877,0.14035087719298245,0.12280701754385964
18134,44,3,41,15,8,3.23,14,0,0.06818181818181818,0.3409090909090909,0.18181818181818182
18135,58,5,53,9,2,2.22,18,0,0.08620689655172414,0.15517241379310345,0.034482758620689655
18136,47,10,37,10,2,1.71,20,0,0.2127659574468085,0.2127659574468085,0.0425531914893617
18137,44,4,40,11,4,3.29,11,0,0.09090909090909091,0.25,0.09090909090909091
18138,48,6,42,14,7,2.39,18,0,0.125,0.2916666666666667,0.14583333333333334
18139,57,18,39,25,7,2.58,11,0,0.3157894736842105,0.43859649122807015,0.12280701754385964
18140,46,9,37,22,9,3.22,12,0,0.1956521739130435,0.4782608695652174,0.1956521739130435
18141,45,8,37,16,2,2.18,18,0,0.17777777777777778,0.35555555555555557,0.044444444444444446
18142,29,3,26,11,4,2.46,13,0,0.10344827586206896,0.3793103448275862,0.13793103448275862
18143,38,8,30,11,2,1.25,17,0,0.21052631578947367,0.2894736842105263,0.05263157894736842
18144,43,11,32,19,3,1.39,21,0,0.2558139534883721,0.4418604651162791,0.06976744186046512
18145,59,14,45,15,7,2.59,18,0,0.23728813559322035,0.2542372881355932,0.11864406779661017
18146,41,3,38,13,5,2.37,16,0,0.07317073170731707,0.3170731707317073,0.12195121951219512
18147,34,1,33,16,4,1.96,23,0,0.029411764705882353,0.47058823529411764,0.11764705882352941
18148,59,18,41,25,3,1.47,18,0,0.3050847457627119,0.423728813559322,0.05084745762711865
18149,30,3,27,9,7,1.85,21,0,0.1,0.3,0.23333333333333334
18150,42,7,35,19,9,1.82,22,0,0.16666666666666666,0.4523809523809524,0.21428571428571427
18151,49,4,45,19,7,3.26,18,0,0.08163265306122448,0.3877551020408163,0.14285714285714285
18152,25,3,22,8,6,2.71,14,0,0.12,0.32,0.24
18153,39,2,37,10,4,3.05,23,0,0.05128205128205128,0.2564102564102564,0.10256410256410256
18154,49,15,34,7,5,2.12,15,0,0.30612244897959184,0.14285714285714285,0.10204081632653061
18155,39,4,35,14,2,1.89,18,0,0.10256410256410256,0.358974358974359,0.05128205128205128
18156,44,9,35,6,8,3.49,17,0,0.20454545454545456,0.13636363636363635,0.18181818181818182
18157,53,15,38,23,2,2.37,17,0,0.2830188679245283,0.4339622641509434,0.03773584905660377
18158,58,3,55,10,8,1.54,22,0,0.05172413793103448,0.1724137931034483,0.13793103448275862
18159,34,6,28,11,8,2.5,13,0,0.17647058823529413,0.3235294117647059,0.23529411764705882
18160,28,8,20,8,2,2.74,17,0,0.2857142857142857,0.2857142857142857,0.07142857142857142
18161,42,15,27,5,3,2.71,23,0,0.35714285714285715,0.11904761904761904,0.07142857142857142
18162,38,7,31,18,3,2.81,18,0,0.18421052631578946,0.47368421052631576,0.07894736842105263
18163,42,2,40,12,3,2.89,20,0,0.047619047619047616,0.2857142857142857,0.07142857142857142
18164,27,7,20,11,8,2.76,16,0,0.25925925925925924,0.4074074074074074,0.2962962962962963
18165,30,9,21,8,3,1.73,19,0,0.3,0.26666666666666666,0.1
18166,51,12,39,5,2,2.0,14,0,0.23529411764705882,0.09803921568627451,0.0392156862745098
18167,52,16,36,11,5,2.41,11,0,0.3076923076923077,0.21153846153846154,0.09615384615384616
18168,26,0,26,5,9,3.1,11,0,0.0,0.19230769230769232,0.34615384615384615
18169,51,3,48,11,3,3.17,20,0,0.058823529411764705,0.21568627450980393,0.058823529411764705
18170,52,3,49,20,4,2.03,20,0,0.057692307692307696,0.38461538461538464,0.07692307692307693
18171,40,0,40,17,2,1.11,22,0,0.0,0.425,0.05
18172,40,15,25,16,3,2.28,19,0,0.375,0.4,0.075
